시도명,시군구명,도로위계,도로명,종속구분,연장,폭
부산광역시,북구,길,금곡대로19번길,주도로,145,6
부산광역시,북구,길,금곡대로200번길,주도로,336,6
부산광역시,북구,길,금곡대로208번길,주도로,204,2
부산광역시,북구,길,금곡대로20번길,주도로,507,7
부산광역시,북구,길,금곡대로218번길,주도로,126,2
부산광역시,북구,길,금곡대로221번길,주도로,244,6
부산광역시,북구,길,금곡대로229번길,주도로,487,12
부산광역시,북구,길,금곡대로25번길,주도로,112,6
부산광역시,북구,길,금곡대로26번길,주도로,271,6
부산광역시,북구,길,금곡대로285번길,주도로,507,15
부산광역시,북구,길,금곡대로290번길,주도로,228,4
부산광역시,북구,길,금곡대로303번길,주도로,500,15
부산광역시,북구,길,금곡대로306번길,주도로,209,4
부산광역시,북구,길,금곡대로318번길,주도로,198,6
부산광역시,북구,길,금곡대로324번길,주도로,325,13
부산광역시,북구,길,금곡대로330번가길,주도로,254,6
부산광역시,북구,길,금곡대로330번길,주도로,121,6
부산광역시,북구,길,금곡대로347번길,주도로,462,15
부산광역시,북구,길,금곡대로37번길,주도로,471,6
부산광역시,북구,길,금곡대로410번길,주도로,218,12
부산광역시,북구,길,금곡대로430번가길,주도로,240,5
부산광역시,북구,길,금곡대로430번길,주도로,213,5
부산광역시,북구,길,금곡대로441번길,주도로,145,10
부산광역시,북구,길,금곡대로46번길,주도로,279,9
부산광역시,북구,길,금곡대로470번길,주도로,249,12
부산광역시,북구,길,금곡대로550번길,주도로,197,12
부산광역시,북구,길,금곡대로616번길,주도로,810,12
부산광역시,북구,길,금곡대로61번길,주도로,300,5
부산광역시,북구,길,금곡대로636번길,주도로,130,11
부산광역시,북구,길,금곡대로638번가길,주도로,248,6
부산광역시,북구,길,금곡대로638번길,주도로,128,6
부산광역시,북구,길,금곡대로7번길,주도로,209,7
부산광역시,북구,길,금곡대로8번길,주도로,505,7
부산광역시,북구,길,금곡대로92번길,주도로,314,6
부산광역시,북구,로,기찰로,주도로,1864,13
부산광역시,북구,길,기찰로129번길,주도로,401,11
부산광역시,북구,길,낙동강자전거길,주도로,368939,2
부산광역시,북구,대로,낙동대로,주도로,17497,40
부산광역시,북구,길,낙동대로1570번가길,주도로,198,7
부산광역시,북구,길,낙동대로1570번길,주도로,249,8
부산광역시,북구,길,낙동대로1570번나길,주도로,121,7
부산광역시,북구,길,낙동대로1582번길,주도로,188,6
부산광역시,북구,길,낙동대로1694번가길,주도로,71,5
부산광역시,북구,길,낙동대로1694번길,주도로,171,3
부산광역시,북구,길,낙동대로1694번나길,주도로,438,5
부산광역시,북구,길,낙동대로1704번길,주도로,79,6
부산광역시,북구,길,낙동대로1714번길,주도로,92,8
부산광역시,북구,길,낙동대로1722번길,주도로,126,5
부산광역시,북구,길,낙동대로1724번길,주도로,135,8
부산광역시,북구,길,낙동대로1738번길,주도로,135,10
부산광역시,북구,길,낙동대로1739번길,주도로,3809,8
부산광역시,북구,길,낙동대로1750번길,주도로,95,5
부산광역시,북구,길,낙동대로1762번가길,주도로,233,7
부산광역시,북구,길,낙동대로1762번길,주도로,612,8
부산광역시,북구,길,낙동대로1762번나길,주도로,101,2
부산광역시,북구,길,낙동대로1762번다길,주도로,109,3
부산광역시,북구,길,낙동대로1766번가길,주도로,88,2
부산광역시,북구,길,낙동대로1766번길,주도로,491,8
부산광역시,북구,길,낙동대로1776번길,주도로,451,7
부산광역시,북구,길,낙동대로1778번길,주도로,309,7
부산광역시,북구,길,낙동대로1780번길,주도로,603,7
부산광역시,북구,길,낙동대로1781번길,주도로,128,8
부산광역시,북구,로,낙동북로,주도로,6500,35
부산광역시,북구,길,낙동북로647번길,주도로,155,9
부산광역시,북구,길,낙동북로648번길,주도로,134,4
부산광역시,북구,길,낙동북로663번가길,주도로,161,8
부산광역시,북구,길,낙동북로663번길,주도로,476,8
부산광역시,북구,길,낙동북로663번나길,주도로,320,6
부산광역시,북구,길,낙동북로681번가길,주도로,119,4
부산광역시,북구,길,낙동북로681번길,주도로,425,10
부산광역시,북구,길,낙동북로681번나길,주도로,187,4
부산광역시,북구,길,낙동북로772번가길,주도로,159,5
부산광역시,북구,길,낙동북로772번길,주도로,498,8
부산광역시,북구,길,남문길,주도로,248,6
부산광역시,북구,고속도로,남해고속도로,주도로,274900,30
부산광역시,북구,길,대천안길,주도로,134,4
부산광역시,북구,길,대천천길,주도로,1000,12
부산광역시,북구,길,덕천1길,주도로,510,8
부산광역시,북구,길,덕천2길,주도로,542,9
부산광역시,북구,로,덕천로,주도로,3875,20
부산광역시,북구,길,덕천로14번길,주도로,135,3
부산광역시,북구,길,덕천로160번길,주도로,161,7
부산광역시,북구,길,덕천로234번길,주도로,259,12
부산광역시,북구,길,덕천로247번길,주도로,220,10
부산광역시,북구,길,덕천로259번길,주도로,260,14
부산광역시,북구,길,덕천로25번길,주도로,158,3
부산광역시,북구,길,덕천로275번길,주도로,139,4
부산광역시,북구,길,덕천로276번길,주도로,518,12
부산광역시,북구,길,덕천로281번길,주도로,343,15
부산광역시,북구,길,덕천로28번가길,주도로,123,4
부산광역시,북구,길,덕천로28번길,주도로,266,8
부산광역시,북구,길,덕천로294번길,주도로,162,8
부산광역시,북구,길,덕천로298번길,주도로,116,4
부산광역시,북구,길,덕천로300번길,주도로,113,5
부산광역시,북구,길,덕천로304번길,주도로,151,6
부산광역시,북구,길,덕천로307번길,주도로,162,6
부산광역시,북구,길,덕천로312번가길,주도로,219,6
부산광역시,북구,길,덕천로312번길,주도로,139,7
부산광역시,북구,길,덕천로326번길,주도로,129,6
부산광역시,북구,길,덕천로336번길,주도로,86,6
부산광역시,북구,길,덕천로340번길,주도로,92,6
부산광역시,북구,길,덕천로344번길,주도로,97,6
부산광역시,북구,길,덕천로348번길,주도로,103,6
부산광역시,북구,길,덕천로34번길,주도로,153,3
부산광역시,북구,길,덕천로352번길,주도로,109,6
부산광역시,북구,길,덕천로360번길,주도로,135,6
부산광역시,북구,길,덕천로364번길,주도로,184,8
부산광역시,북구,길,덕천로370번길,주도로,258,7
부산광역시,북구,길,덕천로376번길,주도로,343,6
부산광역시,북구,길,덕천로380번길,주도로,426,6
부산광역시,북구,길,덕천로381번길,주도로,261,8
부산광역시,북구,길,덕천로386번길,주도로,494,9
부산광역시,북구,길,덕천로38번길,주도로,308,8
부산광역시,북구,길,덕천로40번길,주도로,186,5
부산광역시,북구,길,덕천로52번길,주도로,208,10
부산광역시,북구,길,덕천로58번길,주도로,166,6
부산광역시,북구,로,만덕1로,주도로,1257,20
부산광역시,북구,길,만덕1로100번길,주도로,144,4
부산광역시,북구,길,만덕1로102번길,주도로,262,4
부산광역시,북구,길,만덕1로104번가길,주도로,430,15
부산광역시,북구,길,만덕1로104번길,주도로,272,15
부산광역시,북구,길,만덕1로10번길,주도로,371,11
부산광역시,북구,길,만덕1로1번길,주도로,550,11
부산광역시,북구,길,만덕1로24번길,주도로,334,11
부산광역시,북구,길,만덕1로51번가길,주도로,133,5
부산광역시,북구,길,만덕1로51번길,주도로,410,8
부산광역시,북구,로,만덕2로,주도로,485,20
부산광역시,북구,길,만덕2로11번길,주도로,107,4
부산광역시,북구,길,만덕2로17번길,주도로,256,12
부산광역시,북구,길,만덕2로29번길,주도로,140,10
부산광역시,북구,길,만덕2로37번길,주도로,94,6
부산광역시,북구,길,만덕2로44번길,주도로,573,15
부산광역시,북구,로,만덕3로,주도로,631,22
부산광역시,북구,길,만덕3로15번길,주도로,142,5
부산광역시,북구,길,만덕3로16번길,주도로,498,8
부산광역시,북구,길,만덕3로23번길,주도로,88,6
부산광역시,북구,길,만덕3로33번길,주도로,204,4
부산광역시,북구,길,만덕3로48번가길,주도로,205,6
부산광역시,북구,길,만덕3로48번길,주도로,123,10
부산광역시,북구,길,만덕3로48번나길,주도로,234,8
부산광역시,북구,길,만덕3로48번다길,주도로,133,6
부산광역시,북구,길,만덕3로51번길,주도로,236,6
부산광역시,북구,길,만덕3로57번길,주도로,181,7
부산광역시,북구,길,만덕고개길,주도로,4731,12
부산광역시,북구,대로,만덕대로,주도로,4542,40
부산광역시,북구,길,만덕대로102번가길,주도로,231,7
부산광역시,북구,길,만덕대로102번길,주도로,251,8
부산광역시,북구,길,만덕대로115번길,주도로,122,8
부산광역시,북구,길,만덕대로116번길,주도로,253,8
부산광역시,북구,길,만덕대로127번길,주도로,77,8
부산광역시,북구,길,만덕대로128번길,주도로,300,8
부산광역시,북구,길,만덕대로139번길,주도로,119,8
부산광역시,북구,길,만덕대로142번가길,주도로,365,6
부산광역시,북구,길,만덕대로142번길,주도로,264,9
부산광역시,북구,길,만덕대로155번길,주도로,523,9
부산광역시,북구,길,만덕대로156번길,주도로,228,9
부산광역시,북구,길,만덕대로15번길,주도로,249,8
부산광역시,북구,길,만덕대로168번길,주도로,128,8
부산광역시,북구,길,만덕대로16번길,주도로,319,8
부산광역시,북구,길,만덕대로178번길,주도로,238,7
부산광역시,북구,길,만덕대로27번가길,주도로,181,6
부산광역시,북구,길,만덕대로27번길,주도로,645,8
부산광역시,북구,길,만덕대로28번길,주도로,319,8
부산광역시,북구,길,만덕대로290번길,주도로,496,12
부산광역시,북구,길,만덕대로39번길,주도로,404,9
부산광역시,북구,길,만덕대로40번길,주도로,317,8
부산광역시,북구,길,만덕대로65번길,주도로,552,15
부산광역시,북구,길,만덕대로66번길,주도로,250,12
부산광역시,북구,길,만덕대로77번길,주도로,311,10
부산광역시,북구,길,만덕대로78번길,주도로,250,8
부산광역시,북구,길,만덕대로89번길,주도로,207,8
부산광역시,북구,길,만덕대로90번길,주도로,251,8
부산광역시,북구,로,모분재로,주도로,1564,5
부산광역시,북구,길,모분재로105번가길,주도로,189,4
부산광역시,북구,길,모분재로105번길,주도로,428,8
부산광역시,북구,길,모분재로120번길,주도로,108,8
부산광역시,북구,길,모분재로132번길,주도로,108,4
부산광역시,북구,길,모분재로138번길,주도로,108,4
부산광역시,북구,길,모분재로149번길,주도로,353,6
부산광역시,북구,길,모분재로15번길,주도로,561,8
부산광역시,북구,길,모분재로16번길,주도로,172,4
부산광역시,북구,길,모분재로23번길,주도로,593,8
부산광역시,북구,길,모분재로7번가길,주도로,196,10
부산광역시,북구,길,모분재로7번길,주도로,165,10
부산광역시,북구,길,모분재로7번나길,주도로,89,4
부산광역시,북구,길,모분재로8번길,주도로,94,4
부산광역시,북구,대로,백양대로,주도로,12050,35
부산광역시,북구,길,백양대로1015번길,주도로,295,8
부산광역시,북구,길,백양대로1016번가길,주도로,183,10
부산광역시,북구,길,백양대로1016번길,주도로,603,10
부산광역시,북구,길,백양대로1016번나길,주도로,438,8
부산광역시,북구,길,백양대로1016번다길,주도로,218,10
부산광역시,북구,길,백양대로1036번길,주도로,188,10
부산광역시,북구,길,백양대로1048번가길,주도로,95,4
부산광역시,북구,길,백양대로1048번길,주도로,186,3
부산광역시,북구,길,백양대로1049번길,주도로,86,8
부산광역시,북구,길,백양대로1050번가길,주도로,139,5
부산광역시,북구,길,백양대로1050번길,주도로,187,10
부산광역시,북구,길,백양대로1051번길,주도로,271,6
부산광역시,북구,길,백양대로1063번길,주도로,101,8
부산광역시,북구,길,백양대로1064번길,주도로,331,10
부산광역시,북구,길,백양대로1071번길,주도로,106,4
부산광역시,북구,길,백양대로1074번길,주도로,269,6
부산광역시,북구,길,백양대로1083번길,주도로,101,3
부산광역시,북구,길,백양대로1091번길,주도로,128,3
부산광역시,북구,길,백양대로1097번길,주도로,126,3
부산광역시,북구,길,백양대로1102번길,주도로,346,10
부산광역시,북구,길,백양대로1103번길,주도로,100,3
부산광역시,북구,길,백양대로1124번가길,주도로,103,4
부산광역시,북구,길,백양대로1124번길,주도로,722,8
부산광역시,북구,길,백양대로1160번길,주도로,151,4
부산광역시,북구,길,백양대로1164번길,주도로,101,10
부산광역시,북구,길,백양대로1172번길,주도로,174,4
부산광역시,북구,길,백양대로1188번길,주도로,166,5
부산광역시,북구,길,백양대로995번길,주도로,234,10
부산광역시,북구,고속도로,부산외곽순환고속도로,주도로,49606,50
부산광역시,북구,로,사상로,주도로,5270,20
부산광역시,북구,길,사상로558번가길,주도로,668,6
부산광역시,북구,길,사상로558번길,주도로,318,4
부산광역시,북구,길,사상로558번나길,주도로,478,4
부산광역시,북구,길,사상로558번다길,주도로,91,4
부산광역시,북구,길,사상로577번길,주도로,241,8
부산광역시,북구,길,사상로583번길,주도로,239,6
부산광역시,북구,로,산성로,주도로,2527,12
부산광역시,북구,길,산성로12번길,주도로,444,10
부산광역시,북구,길,산성로16번길,주도로,241,3
부산광역시,북구,길,산성로47번길,주도로,171,5
부산광역시,북구,길,산성로48번길,주도로,346,12
부산광역시,북구,길,산성로65번길,주도로,147,5
부산광역시,북구,길,산성로67번길,주도로,135,4
부산광역시,북구,로,삼락천로,주도로,3465,20
부산광역시,북구,로,상리로,주도로,853,10
부산광역시,북구,길,상리로18번가길,주도로,102,4
부산광역시,북구,길,상리로18번길,주도로,387,8
부산광역시,북구,길,상리로18번나길,주도로,113,6
부산광역시,북구,길,상리로18번다길,주도로,130,4
부산광역시,북구,길,상리로18번라길,주도로,207,7
부산광역시,북구,길,상리로28번길,주도로,103,6
부산광역시,북구,길,상리로36번가길,주도로,168,6
부산광역시,북구,길,상리로36번길,주도로,345,7
부산광역시,북구,길,상리로48번길,주도로,124,7
부산광역시,북구,길,상리로58번길,주도로,239,6
부산광역시,북구,로,상학로,주도로,557,20
부산광역시,북구,길,상학로8번길,주도로,134,5
부산광역시,북구,길,상학산복길,주도로,1546,4
부산광역시,북구,길,생태공원길,주도로,2865.201,7
부산광역시,북구,로,서낙동로,주도로,13950,25
부산광역시,북구,로,시랑로,주도로,1867,20
부산광역시,북구,길,시랑로101번길,주도로,206,8
부산광역시,북구,길,시랑로106번길,주도로,151,8
부산광역시,북구,길,시랑로109번길,주도로,244,8
부산광역시,북구,길,시랑로114번길,주도로,338,8
부산광역시,북구,길,시랑로118번길,주도로,338,8
부산광역시,북구,길,시랑로125번길,주도로,238,8
부산광역시,북구,길,시랑로131번길,주도로,227,8
부산광역시,북구,길,시랑로132번길,주도로,446,8
부산광역시,북구,길,시랑로136번길,주도로,120,4
부산광역시,북구,길,시랑로138번가길,주도로,154,8
부산광역시,북구,길,시랑로138번길,주도로,193,10
부산광역시,북구,길,시랑로141번길,주도로,200,8
부산광역시,북구,길,시랑로163번길,주도로,206,8
부산광역시,북구,길,시랑로170번길,주도로,340,8
부산광역시,북구,길,시랑로171번길,주도로,230,8
부산광역시,북구,길,시랑로175번길,주도로,240,4
부산광역시,북구,길,시랑로181번길,주도로,257,8
부산광역시,북구,길,시랑로182번길,주도로,220,8
부산광역시,북구,길,시랑로185번길,주도로,335,6
부산광역시,북구,길,시랑로1번길,주도로,139,4
부산광역시,북구,길,시랑로21번가길,주도로,261,7
부산광역시,북구,길,시랑로21번길,주도로,926,10
부산광역시,북구,길,시랑로24번가길,주도로,175,5
부산광역시,북구,길,시랑로24번길,주도로,154,10
부산광역시,북구,길,시랑로35번길,주도로,160,8
부산광역시,북구,길,시랑로36번길,주도로,113,8
부산광역시,북구,길,시랑로47번가길,주도로,151,5
부산광역시,북구,길,시랑로47번길,주도로,161,10
부산광역시,북구,길,시랑로48번길,주도로,388,8
부산광역시,북구,길,시랑로61번길,주도로,163,8
부산광역시,북구,길,시랑로62번길,주도로,333,8
부산광역시,북구,길,시랑로79번길,주도로,209,14
부산광역시,북구,길,시랑로83번길,주도로,605,8
부산광역시,북구,길,시랑로94번길,주도로,614,12
부산광역시,북구,길,시장갓길,주도로,305,3
부산광역시,북구,길,시장샛길,주도로,190,3
부산광역시,북구,길,약초골목길,주도로,236,4
부산광역시,북구,로,양달로,주도로,1078,12
부산광역시,북구,길,양달로4번길,주도로,163,8
부산광역시,북구,길,양달로8번길,주도로,159,8
부산광역시,북구,길,양달로9번길,주도로,518,10
부산광역시,북구,로,와석장터로,주도로,788,20
부산광역시,북구,길,와석장터로17번길,주도로,128,6
부산광역시,북구,길,와석장터로21번길,주도로,98,6
부산광역시,북구,로,와석지하도로,주도로,829.94,10.409
부산광역시,북구,로,와석지하도로,주도로,884.085,10.425
부산광역시,북구,로,용당로,주도로,241,12
부산광역시,북구,길,용당로15번길,주도로,143,8
부산광역시,북구,길,용당로16번길,주도로,152,8
부산광역시,북구,길,용당로20번길,주도로,152,8
부산광역시,북구,길,용당로5번길,주도로,143,8
부산광역시,북구,길,용당로9번길,주도로,143,8
부산광역시,북구,로,은행나무로,주도로,650,12
부산광역시,북구,길,은행나무로23번길,주도로,247,6
부산광역시,북구,길,은행나무로35번길,주도로,294,7
부산광역시,북구,길,은행나무로36번가길,주도로,244,4
부산광역시,북구,길,은행나무로36번길,주도로,589,8
부산광역시,북구,길,은행나무로51번길,주도로,290,10
부산광역시,북구,길,은행나무로60번길,주도로,130,6
부산광역시,북구,로,의성로,주도로,1381,20
부산광역시,북구,길,의성로109번길,주도로,382,7
부산광역시,북구,길,의성로115번길,주도로,872,8
부산광역시,북구,길,의성로121번길,주도로,1087,6
부산광역시,북구,길,의성로122번길,주도로,348,7
부산광역시,북구,길,의성로127번길,주도로,844,6
부산광역시,북구,길,의성로128번길,주도로,347,6
부산광역시,북구,길,의성로33번길,주도로,1260,12
부산광역시,북구,길,의성로47번길,주도로,236,6
부산광역시,북구,길,의성로53번길,주도로,239,6
부산광역시,북구,길,의성로59번길,주도로,246,6
부산광역시,북구,길,의성로67번길,주도로,575,6
부산광역시,북구,길,의성로73번길,주도로,265,8
부산광역시,북구,길,의성로74번길,주도로,292,8
부산광역시,북구,길,의성로77번길,주도로,135,6
부산광역시,북구,길,의성로78번길,주도로,117,6
부산광역시,북구,길,의성로83번길,주도로,375,6
부산광역시,북구,길,의성로95번길,주도로,140,6
부산광역시,북구,로,중리로,주도로,1091,10
부산광역시,북구,길,중리로20번가길,주도로,202,5
부산광역시,북구,길,중리로20번길,주도로,186,4
부산광역시,북구,길,중리로3번길,주도로,160,5
부산광역시,북구,로,팽나무로,주도로,563,10
부산광역시,북구,길,팽나무로10번길,주도로,102,4
부산광역시,북구,길,팽나무로24번길,주도로,166,4
부산광역시,북구,길,팽나무로30번길,주도로,176,10
부산광역시,북구,길,팽나무로42번길,주도로,177,8
부산광역시,북구,길,팽나무로4번길,주도로,104,4
부산광역시,북구,길,팽나무로54번길,주도로,189,8
부산광역시,북구,길,팽나무로56번길,주도로,179,8
부산광역시,북구,길,팽나무로8번길,주도로,703,8
부산광역시,북구,로,학사로,주도로,3038,11
부산광역시,북구,길,학사로17번가길,주도로,152,10
부산광역시,북구,길,학사로17번길,주도로,164,12
부산광역시,북구,길,학사로17번나길,주도로,194,10
부산광역시,북구,로,함박봉로,주도로,4384,20
부산광역시,북구,길,함박봉로140번가길,주도로,263,12
부산광역시,북구,길,함박봉로140번길,주도로,642,15
부산광역시,북구,길,함박봉로7번길,주도로,259,4
부산광역시,북구,길,함박봉로9번길,주도로,217,8
부산광역시,북구,로,화명고가도로,주도로,805.43,9.018
부산광역시,북구,로,화명고가도로,주도로,805.36,8.785
부산광역시,북구,대로,화명대로,주도로,4370,40
부산광역시,북구,길,화명대로12번길,주도로,523,8
부산광역시,북구,길,화명대로64번길,주도로,260,4
부산광역시,북구,길,화명대로80번길,주도로,199,3
부산광역시,북구,길,화명대로94번길,주도로,955,12
부산광역시,북구,로,화명신도시로,주도로,2636,23
부산광역시,북구,길,화명신도시로69번길,주도로,242,10
부산광역시,북구,로,효열로,주도로,2905,22
부산광역시,북구,길,효열로162번길,주도로,1077,9
부산광역시,북구,길,효열로203번가길,주도로,325,8
부산광역시,북구,길,효열로203번길,주도로,191,8
부산광역시,북구,길,효열로219번가길,주도로,260,6
부산광역시,북구,길,효열로219번길,주도로,271,8
부산광역시,북구,길,효열로219번나길,주도로,159,4
부산광역시,북구,길,효열로219번다길,주도로,165,4
부산광역시,북구,길,효열로220번길,주도로,207,10
부산광역시,북구,길,효열로235번길,주도로,317,15
부산광역시,북구,길,효열로275번길,주도로,335,9
부산광역시,북구,길,효열로37번길,주도로,236,15
부산광역시,해운대구,로,APEC로,주도로,827,40
부산광역시,해운대구,로,구남로,주도로,514,28
부산광역시,해운대구,길,구남로11번길,주도로,158,4
부산광역시,해운대구,길,구남로12번길,주도로,340,6
부산광역시,해운대구,길,구남로18번길,주도로,303,6
부산광역시,해운대구,길,구남로21번길,주도로,203,8
부산광역시,해운대구,길,구남로24번길,주도로,254,8
부산광역시,해운대구,길,구남로29번길,주도로,225,12
부산광역시,해운대구,길,구남로30번길,주도로,148,10
부산광역시,해운대구,길,구남로41번길,주도로,257,8
부산광역시,해운대구,길,구남로8번길,주도로,471,8
부산광역시,해운대구,로,기장해안로,주도로,690,16
부산광역시,해운대구,로,기장해안로,주도로,690,16
부산광역시,해운대구,길,달맞이길,주도로,5108,15
부산광역시,해운대구,길,달맞이길104번길,주도로,261,3
부산광역시,해운대구,길,달맞이길117번가길,주도로,1137,8
부산광역시,해운대구,길,달맞이길117번길,주도로,444,8
부산광역시,해운대구,길,달맞이길117번나길,주도로,1049,10
부산광역시,해운대구,길,달맞이길117번다길,주도로,1000,6
부산광역시,해운대구,길,달맞이길117번라길,주도로,638,6
부산광역시,해운대구,길,달맞이길50번길,주도로,136,2
부산광역시,해운대구,길,달맞이길62번가길,주도로,265,3
부산광역시,해운대구,길,달맞이길62번길,주도로,756,11
부산광역시,해운대구,길,달맞이길65번길,주도로,958,8
부산광역시,해운대구,로,대천로,주도로,2330,20
부산광역시,해운대구,길,대천로103번길,주도로,731,15
부산광역시,해운대구,길,대천로106번길,주도로,167,8
부산광역시,해운대구,길,대천로42번길,주도로,289,8
부산광역시,해운대구,길,대천로53번길,주도로,285,11.818
부산광역시,해운대구,길,대천로67번길,주도로,576,11.44
부산광역시,해운대구,로,동백로,주도로,1643,20
부산광역시,해운대구,길,동백로29번길,주도로,253,12
부산광역시,해운대구,고속도로,동해고속도로,주도로,381680,40
부산광역시,해운대구,로,마린시티1로,주도로,1833,20
부산광역시,해운대구,로,마린시티2로,주도로,580,15
부산광역시,해운대구,로,마린시티3로,주도로,581,15
부산광역시,해운대구,길,명장로67번길,주도로,862,10
부산광역시,해운대구,로,반송로,주도로,16540,25
부산광역시,해운대구,길,반송로513번길,주도로,1014,10
부산광역시,해운대구,길,반송로525번길,주도로,699,4
부산광역시,해운대구,길,반송로571번길,주도로,284,4
부산광역시,해운대구,길,반송로607번길,주도로,398,4
부산광역시,해운대구,길,반송로616번길,주도로,193,4
부산광역시,해운대구,길,반송로617번길,주도로,210,4
부산광역시,해운대구,길,반송로623번길,주도로,306,6
부산광역시,해운대구,길,반송로741번길,주도로,210,4
부산광역시,해운대구,길,반송로757번길,주도로,131,4
부산광역시,해운대구,길,반송로790번길,주도로,183,8
부산광역시,해운대구,길,반송로828번길,주도로,264,12
부산광역시,해운대구,길,반송로867번길,주도로,411,6
부산광역시,해운대구,길,반송로877번가길,주도로,146,4
부산광역시,해운대구,길,반송로877번길,주도로,683,7
부산광역시,해운대구,길,반송로887번길,주도로,142,6
부산광역시,해운대구,길,반송로892번길,주도로,208,4
부산광역시,해운대구,길,반송로901번길,주도로,159,4
부산광역시,해운대구,길,반송로906번길,주도로,168,4
부산광역시,해운대구,길,반송로911번길,주도로,506,8
부산광역시,해운대구,길,반송로916번길,주도로,454,6
부산광역시,해운대구,길,반송로924번길,주도로,345,10
부산광역시,해운대구,길,반송로948번길,주도로,228,6
부산광역시,해운대구,로,반송순환로,주도로,2311,12
부산광역시,해운대구,길,반송순환로184번길,주도로,202,4
부산광역시,해운대구,길,반송순환로72번길,주도로,169,4
부산광역시,해운대구,대로,반여고가도로,주도로,838.343,11.405
부산광역시,해운대구,대로,반여고가도로,주도로,889.894,11.437
부산광역시,해운대구,로,반여로,주도로,1849,20
부산광역시,해운대구,길,반여로155번가길,주도로,306,8
부산광역시,해운대구,길,반여로155번길,주도로,384,8
부산광역시,해운대구,길,반여로155번나길,주도로,565,8
부산광역시,해운대구,길,반여로155번다길,주도로,349,8
부산광역시,해운대구,길,반여로167번가길,주도로,196,4
부산광역시,해운대구,길,반여로167번길,주도로,399,8
부산광역시,해운대구,길,반여로185번길,주도로,475,8
부산광역시,해운대구,길,반여로27번길,주도로,181,10
부산광역시,해운대구,길,반여로2번길,주도로,539,4
부산광역시,해운대구,길,반여로30번길,주도로,103,4
부산광역시,해운대구,길,반여로41번길,주도로,295,15
부산광역시,해운대구,길,반여로42번길,주도로,229,4
부산광역시,해운대구,길,백동길,주도로,967,5
부산광역시,해운대구,로,삼어로,주도로,2369,10
부산광역시,해운대구,길,삼어로133번가길,주도로,144,10
부산광역시,해운대구,길,삼어로133번길,주도로,296,10
부산광역시,해운대구,길,삼어로133번나길,주도로,89,10
부산광역시,해운대구,길,삼어로147번길,주도로,116,10
부산광역시,해운대구,길,삼어로91번길,주도로,871,10
부산광역시,해운대구,로,석대로,주도로,1970,8
부산광역시,해운대구,로,석대로,주도로,1970,8
부산광역시,해운대구,로,석대천로,주도로,2015,20
부산광역시,해운대구,로,선수촌로,주도로,3115,15
부산광역시,해운대구,길,선수촌로157번길,주도로,135,8
부산광역시,해운대구,길,선수촌로165번길,주도로,144,10
부산광역시,해운대구,길,선수촌로177번길,주도로,200,10
부산광역시,해운대구,길,선수촌로189번길,주도로,172,10
부산광역시,해운대구,길,선수촌로207번가길,주도로,370,10
부산광역시,해운대구,길,선수촌로207번길,주도로,441,10
부산광역시,해운대구,길,선수촌로207번나길,주도로,253,10
부산광역시,해운대구,길,선수촌로207번다길,주도로,182,6
부산광역시,해운대구,길,선수촌로208번가길,주도로,421,4
부산광역시,해운대구,길,선수촌로208번길,주도로,727,8
부산광역시,해운대구,길,선수촌로21번길,주도로,405,10
부산광역시,해운대구,길,선수촌로78번길,주도로,144,4
부산광역시,해운대구,로,세실로,주도로,1851,20
부산광역시,해운대구,길,세실로27번길,주도로,308,12
부산광역시,해운대구,길,세실로69번길,주도로,239,12
부산광역시,해운대구,로,센텀1로,주도로,362,20
부산광역시,해운대구,로,센텀2로,주도로,365,20
부산광역시,해운대구,로,센텀3로,주도로,370,25
부산광역시,해운대구,로,센텀4로,주도로,629,20
부산광역시,해운대구,로,센텀5로,주도로,591,25
부산광역시,해운대구,로,센텀6로,주도로,307,20
부산광역시,해운대구,로,센텀7로,주도로,345,20
부산광역시,해운대구,대로,센텀남대로,주도로,992,50
부산광역시,해운대구,로,센텀동로,주도로,2221,20
부산광역시,해운대구,대로,센텀북대로,주도로,1003,40
부산광역시,해운대구,로,센텀서로,주도로,649,20
부산광역시,해운대구,로,센텀시티지하도로,주도로,458.342,7.436
부산광역시,해운대구,로,센텀시티지하도로,주도로,478.441,7.418
부산광역시,해운대구,로,센텀중앙로,주도로,1836,35
부산광역시,해운대구,로,송정1로,주도로,547,20
부산광역시,해운대구,길,송정1로7번길,주도로,144,10
부산광역시,해운대구,길,송정1로8번길,주도로,344,10
부산광역시,해운대구,로,송정2로,주도로,726,12
부산광역시,해운대구,길,송정2로13번길,주도로,358,8
부산광역시,해운대구,길,송정2로23번길,주도로,238,8
부산광역시,해운대구,로,송정강변로,주도로,1029,14
부산광역시,해운대구,로,송정광어골로,주도로,965,30
부산광역시,해운대구,길,송정광어골로82번길,주도로,839,8
부산광역시,해운대구,길,송정구덕포길,주도로,917,6
부산광역시,해운대구,로,송정중앙로,주도로,502,20
부산광역시,해운대구,길,송정중앙로15번길,주도로,723,8
부산광역시,해운대구,길,송정중앙로21번길,주도로,369,10
부산광역시,해운대구,길,송정중앙로27번길,주도로,322,8
부산광역시,해운대구,길,송정중앙로33번길,주도로,249,8
부산광역시,해운대구,길,송정중앙로36번길,주도로,392,6
부산광역시,해운대구,길,송정중앙로39번길,주도로,142,8
